cid,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
47042,0.12618501566757600000,0.19998977232214000000,0.31696242871520800000,0.50235159553667300000,0.79617362398805400000,1.26185015667576000000,1.99989772322140000000,3.16962428715208000000,5.02351595536673000000,7.96173623988055000000,12.61850156675760000000,19.99897723221400000000,31.69624287152080000000,50.23515955366730000000,79.61736239880540000000,126.18501566757600000000,199.98977232214000000000,316.96242871520800000000,502.35159553667300000000,,,,,
47093,0.00000263332742358196,0.00000417354270715623,0.00000661461942501762,0.00001048346529743140,0.00001661517278330140,0.00002633327423581960,0.00004173542707156220,0.00006614619425017610,0.00010483465297431400,0.00016615172783301400,0.00026333274235819600,0.00041735427071562200,0.00066146194250176100,0.00104834652974314000,0.00166151727833014000,0.00263332742358196000,0.00417354270715622000,0.00661461942501761000,0.01048346529743140000,,,,,
30032,0.00001009356258810790,0.00001599721863357230,0.00002535388291066100,0.00004018319642756270,0.00006368607446937200,0.00010093562588107900,0.00015997218633572300,0.00025353882910661000,0.00040183196427562700,0.00063686074469372000,0.00100935625881079000,0.00159972186335723000,0.00253538829106610000,0.00401831964275627000,0.00636860744693720000,0.01009356258810790000,0.01599721863357230000,0.02535388291066100000,0.04018319642756270000,,,,,
47355,0.00002501271917932150,0.00003964248835224820,0.00006282910992169730,0.00009957742860328890,0.00015781958871613500,0.00025012719179321500,0.00039642488352248200,0.00062829109921697300,0.00099577428603288900,0.00157819588716135000,0.00250127191793215000,0.00396424883522481000,0.00628291099216973000,0.00995774286032889000,0.01578195887161350000,0.02501271917932150000,0.03964248835224810000,0.06282910992169730000,0.09957742860328890000,,,,,
47331,0.00000795078517410956,0.00001260114529716690,0.00001997146939869330,0.00003165264589343440,0.00005016606299988660,0.00007950785174109550,0.00012601145297166900,0.00019971469398693300,0.00031652645893434400,0.00050166062999886600,0.00079507851741095500,0.00126011452971669000,0.00199714693986933000,0.00316526458934344000,0.00501660629998866000,0.00795078517410955000,0.01260114529716690000,0.01997146939869330000,0.03165264589343440000,,,,,
47292,0.00000015729920709156,0.00000024930244249894,0.00000039511774398050,0.00000062621942265529,0.00000099249089995330,0.00000157299207091559,0.00000249302442498942,0.00000395117743980503,0.00000626219422655291,0.00000992490899953302,0.00001572992070915590,0.00002493024424989420,0.00003951177439805020,0.00006262194226552910,0.00009924908999533020,0.00015729920709155800,0.00024930244249894200,0.00039511774398050200,0.00062621942265529000,,,,,
47041,0.00002783685478493120,0.00004411844164816600,0.00006992301783017140,0.00011082051495537500,0.00017563867973781000,0.00027836854784931200,0.00044118441648166000,0.00069923017830171400,0.00110820514955375000,0.00175638679737810000,0.00278368547849312000,0.00441184416481660000,0.00699230178301714000,0.01108205149553750000,0.01756386797378100000,0.02783685478493120000,0.04411844164816600000,0.06992301783017140000,0.11082051495537500000,,,,,
DEFAULT,0.00001228075805952390,0.00001946368984680140,0.00003084786953837020,0.00004889057843329130,0.00007748634493440970,0.00012280758059523900,0.00019463689846801400,0.00030847869538370200,0.00048890578433291300,0.00077486344934409700,0.00122807580595239000,0.00194636898468014000,0.00308478695383702000,0.00488905784332913000,0.00774863449344097000,0.01228075805952390000,0.01946368984680140000,0.03084786953837020000,0.04889057843329130000,,,,,
